user,mean_login_hour,mean_logout_hour,files_per_day,usb_per_day,emails_per_day,out_of_session_access
user7542,10.0,16.0,3.0,0.0,0.0,3
user7543,8.0,14.0,2.0,0.0,0.0,0
user7544,9.0,19.0,2.0,0.0,0.0,2
user7545,7.0,16.0,3.0,0.0,0.0,2
user7546,8.0,18.0,3.0,0.0,0.0,2
user7547,10.0,18.0,3.0,0.0,1.0,2
user7548,9.0,15.0,3.0,0.0,0.0,3
user7549,9.0,18.0,3.0,0.0,0.0,2
user7550,7.0,13.0,3.0,0.0,0.0,3
user7551,10.0,19.0,1.0,0.0,0.0,1
user7552,8.0,18.0,2.0,0.0,0.0,1
user7553,9.0,19.0,2.0,0.0,0.0,1
user7554,7.0,15.0,2.0,0.0,0.0,1
user7555,10.0,16.0,2.0,0.0,0.0,0
user7556,8.0,18.0,2.0,0.0,0.0,2
user7557,8.0,14.0,3.0,0.0,0.0,3
user7558,9.0,16.0,1.0,0.0,0.0,1
user7559,10.0,16.0,2.0,0.0,0.0,1
user7560,9.0,16.0,3.0,0.0,1.0,2
user7561,8.0,15.0,3.0,0.0,0.0,2
user7562,9.0,19.0,1.0,0.0,1.0,1
user7563,10.0,16.0,2.0,0.0,0.0,2
user7564,10.0,17.0,1.0,0.0,0.0,0
user7565,8.0,17.0,2.0,0.0,0.0,2
user7566,10.0,20.0,1.0,0.0,0.0,0
user7567,7.0,13.0,2.0,0.0,0.0,2
user7568,9.0,17.0,2.0,0.0,0.0,1
user7569,9.0,16.0,3.0,0.0,0.0,2
user7570,10.0,20.0,3.0,0.0,0.0,3
user7571,10.0,19.0,3.0,0.0,1.0,2
user7572,6.0,12.0,2.0,0.0,0.0,2
user7573,6.0,12.0,1.0,0.0,0.0,1
user7574,7.0,13.0,1.0,0.0,1.0,1
user7575,10.0,17.0,2.0,0.0,0.0,1
user7576,8.0,18.0,2.0,0.0,0.0,1
user7577,7.0,14.0,3.0,0.0,0.0,2
user7578,9.0,16.0,1.0,0.0,0.0,0
user7579,7.0,16.0,1.0,0.0,0.0,1
user7580,6.0,13.0,2.0,0.0,0.0,1
user7581,7.0,15.0,1.0,0.0,0.0,0
user7582,8.0,18.0,1.0,0.0,0.0,0
user7583,6.0,14.0,2.0,0.0,0.0,2
user7584,6.0,13.0,2.0,0.0,0.0,2
user7585,8.0,16.0,1.0,0.0,1.0,1
user7586,8.0,15.0,3.0,0.0,0.0,2
user7587,8.0,18.0,1.0,0.0,0.0,0
user7588,6.0,14.0,1.0,0.0,0.0,1
user7589,6.0,13.0,2.0,0.0,0.0,2
user7590,8.0,14.0,1.0,0.0,0.0,1
user7591,10.0,19.0,1.0,0.0,1.0,0
user7592,6.0,15.0,1.0,0.0,0.0,1
user7593,6.0,16.0,1.0,0.0,0.0,0
user7594,7.0,15.0,2.0,0.0,0.0,2
user7595,10.0,20.0,3.0,0.0,2.0,2
user7596,10.0,16.0,2.0,0.0,0.0,2
user7597,10.0,16.0,3.0,0.0,0.0,3
user7598,9.0,19.0,1.0,0.0,0.0,1
user7599,7.0,15.0,3.0,0.0,1.0,3
user7600,6.0,14.0,2.0,0.0,0.0,1
user7601,9.0,15.0,1.0,0.0,0.0,1
user7602,7.0,15.0,1.0,0.0,0.0,1
user7603,10.0,19.0,3.0,0.0,0.0,2
user7604,9.0,19.0,1.0,0.0,0.0,1
user7605,9.0,19.0,1.0,0.0,0.0,1
user7606,10.0,17.0,3.0,0.0,1.0,3
user7607,10.0,20.0,3.0,0.0,0.0,2
user7608,10.0,18.0,2.0,0.0,0.0,0
user7609,10.0,20.0,3.0,0.0,0.0,1
user7610,8.0,14.0,1.0,0.0,1.0,1
user7611,8.0,18.0,2.0,0.0,0.0,2
user7612,8.0,14.0,3.0,0.0,1.0,2
user7613,6.0,16.0,2.0,0.0,0.0,2
user7614,7.0,17.0,1.0,0.0,0.0,1
user7615,7.0,16.0,2.0,0.0,0.0,2
user7616,8.0,17.0,3.0,0.0,0.0,3
user7617,6.0,12.0,1.0,0.0,0.0,0
user7618,6.0,12.0,3.0,0.0,1.0,2
user7619,9.0,15.0,3.0,0.0,0.0,2
user7620,7.0,17.0,2.0,0.0,1.0,1
user7621,10.0,20.0,1.0,0.0,0.0,1
user7622,9.0,18.0,1.0,0.0,1.0,1
user7623,8.0,17.0,1.0,0.0,0.0,0
user7624,7.0,17.0,1.0,0.0,0.0,1
user7625,10.0,18.0,3.0,0.0,1.0,2
user7626,8.0,14.0,3.0,0.0,0.0,3
user7627,9.0,15.0,3.0,0.0,0.0,3
user7628,6.0,16.0,1.0,0.0,0.0,1
user7629,10.0,17.0,3.0,0.0,0.0,2
user7630,8.0,18.0,2.0,0.0,0.0,2
user7631,8.0,14.0,2.0,0.0,0.0,1
user7632,8.0,17.0,2.0,0.0,0.0,1
user7633,9.0,17.0,3.0,0.0,0.0,2
user7634,10.0,19.0,2.0,0.0,0.0,2
user7635,9.0,18.0,2.0,0.0,0.0,2
user7636,6.0,15.0,3.0,0.0,0.0,0
user7637,8.0,14.0,1.0,0.0,1.0,1
user7638,8.0,17.0,3.0,0.0,0.0,2
user7639,8.0,17.0,3.0,0.0,0.0,3
user7640,8.0,14.0,1.0,0.0,0.0,1
user7641,10.0,18.0,3.0,0.0,0.0,3
user7642,8.0,15.0,3.0,0.0,0.0,2
user7643,10.0,20.0,2.0,0.0,0.0,2
user7644,6.0,13.0,3.0,0.0,0.0,2
user7645,7.0,15.0,2.0,0.0,0.0,1
user7646,8.0,17.0,2.0,0.0,0.0,0
user7647,9.0,16.0,3.0,0.0,0.0,1
user7648,7.0,16.0,1.0,0.0,0.0,0
user7649,8.0,16.0,3.0,0.0,0.0,3
user7650,6.0,15.0,2.0,0.0,0.0,1
user7651,8.0,18.0,2.0,0.0,0.0,1
user7652,8.0,14.0,3.0,0.0,0.0,3
user7653,6.0,15.0,1.0,0.0,0.0,1
user7654,7.0,14.0,1.0,0.0,0.0,1
user7655,6.0,13.0,3.0,0.0,0.0,2
user7656,8.0,17.0,2.0,0.0,0.0,1
user7657,9.0,18.0,2.0,0.0,0.0,1
user7658,9.0,18.0,3.0,0.0,0.0,1
user7659,7.0,15.0,2.0,0.0,0.0,1
user7660,10.0,19.0,3.0,0.0,0.0,2
user7661,6.0,12.0,1.0,0.0,0.0,1
user7662,7.0,13.0,2.0,0.0,0.0,1
user7663,6.0,16.0,2.0,0.0,0.0,2
user7664,8.0,18.0,1.0,0.0,1.0,0
user7665,9.0,15.0,1.0,0.0,0.0,1
user7666,10.0,16.0,1.0,0.0,0.0,1
user7667,9.0,19.0,1.0,0.0,0.0,1
user7668,9.0,18.0,2.0,0.0,0.0,2
user7669,10.0,17.0,1.0,0.0,0.0,0
user7670,6.0,16.0,2.0,0.0,0.0,1
user7671,10.0,18.0,3.0,0.0,0.0,2
user7672,9.0,15.0,3.0,0.0,0.0,3
user7673,8.0,15.0,1.0,0.0,0.0,0
user7674,9.0,17.0,2.0,0.0,0.0,1
user7675,7.0,16.0,3.0,0.0,0.0,2
user7676,6.0,12.0,2.0,0.0,0.0,2
user7677,7.0,14.0,3.0,0.0,0.0,3
user7678,10.0,17.0,2.0,0.0,0.0,2
user7679,9.0,16.0,1.0,0.0,0.0,1
user7680,9.0,19.0,1.0,0.0,0.0,0
user7681,9.0,19.0,1.0,0.0,0.0,1
user7682,6.0,16.0,1.0,0.0,0.0,0
user7683,8.0,15.0,1.0,0.0,0.0,1
user7684,8.0,18.0,3.0,0.0,0.0,2
user7685,7.0,14.0,3.0,0.0,0.0,2
user7686,6.0,16.0,2.0,0.0,0.0,1
user7687,7.0,15.0,2.0,0.0,0.0,2
user7688,8.0,16.0,3.0,0.0,0.0,2
user7689,6.0,15.0,1.0,0.0,0.0,1
user7690,8.0,16.0,3.0,0.0,0.0,2
user7691,8.0,17.0,2.0,0.0,0.0,2
user7692,8.0,15.0,2.0,0.0,0.0,2
user7693,7.0,13.0,2.0,0.0,0.0,2
user7694,6.0,13.0,3.0,0.0,0.0,2
user7695,7.0,16.0,3.0,0.0,0.0,2
user7696,8.0,18.0,3.0,0.0,0.0,0
user7697,10.0,19.0,1.0,0.0,0.0,1
user7698,10.0,16.0,2.0,0.0,0.0,2
user7699,9.0,18.0,1.0,0.0,0.0,0
user7700,7.0,15.0,2.0,0.0,0.0,1
user7701,7.0,14.0,1.0,0.0,0.0,0
user7702,6.0,16.0,2.0,0.0,0.0,2
user7703,10.0,17.0,2.0,0.0,0.0,2
user7704,6.0,15.0,1.0,0.0,0.0,1
user7705,8.0,14.0,3.0,0.0,0.0,3
user7706,10.0,16.0,1.0,0.0,0.0,1
user7707,10.0,19.0,2.0,0.0,0.0,1
user7708,7.0,13.0,2.0,0.0,1.0,2
user7709,8.0,15.0,3.0,0.0,0.0,3
user7710,6.0,16.0,1.0,0.0,1.0,1
user7711,7.0,17.0,3.0,0.0,0.0,0
user7712,10.0,17.0,1.0,0.0,0.0,1
user7713,8.0,15.0,2.0,0.0,0.0,2
user7714,8.0,15.0,3.0,0.0,0.0,2
user7715,8.0,14.0,2.0,0.0,0.0,2
user7716,6.0,12.0,2.0,0.0,0.0,2
user7717,9.0,18.0,2.0,0.0,0.0,2
user7718,10.0,20.0,2.0,0.0,0.0,0
user7719,6.0,15.0,1.0,0.0,0.0,1
user7720,8.0,16.0,1.0,0.0,0.0,1
user7721,8.0,16.0,2.0,0.0,0.0,1
user7722,8.0,17.0,3.0,0.0,1.0,1
user7723,6.0,16.0,1.0,0.0,0.0,1
user7724,7.0,17.0,2.0,0.0,0.0,1
user7725,8.0,14.0,3.0,0.0,0.0,3
user7726,9.0,19.0,3.0,0.0,0.0,2
user7727,7.0,17.0,2.0,0.0,0.0,1
user7728,6.0,14.0,1.0,0.0,0.0,1
user7729,7.0,17.0,1.0,0.0,0.0,1
user7730,6.0,16.0,1.0,0.0,1.0,1
user7731,9.0,19.0,2.0,0.0,0.0,0
user7732,8.0,18.0,1.0,0.0,0.0,1
user7733,9.0,19.0,2.0,0.0,0.0,1
user7734,10.0,19.0,2.0,0.0,0.0,1
user7735,10.0,20.0,1.0,0.0,0.0,0
user7736,7.0,17.0,1.0,0.0,0.0,1
user7737,6.0,14.0,1.0,0.0,0.0,1
user7738,9.0,16.0,2.0,0.0,0.0,2
user7739,9.0,17.0,2.0,0.0,0.0,2
user7740,9.0,16.0,3.0,0.0,0.0,1
user7741,8.0,15.0,3.0,0.0,0.0,3
user7742,6.0,12.0,2.0,0.0,0.0,2
user7743,10.0,19.0,2.0,0.0,0.0,1
user7744,8.0,16.0,2.0,0.0,0.0,1
user7745,7.0,14.0,3.0,0.0,0.0,2
user7746,10.0,17.0,3.0,0.0,0.0,3
user7747,10.0,17.0,2.0,0.0,0.0,1
user7748,10.0,17.0,1.0,0.0,0.0,1
user7749,10.0,16.0,1.0,0.0,0.0,1
user7750,7.0,17.0,2.0,0.0,0.0,2
user7751,9.0,18.0,1.0,0.0,0.0,0
user7752,7.0,17.0,1.0,0.0,0.0,1
user7753,7.0,17.0,1.0,0.0,0.0,0
user7754,10.0,16.0,3.0,0.0,1.0,2
user7755,10.0,17.0,1.0,0.0,0.0,0
user7756,7.0,13.0,3.0,0.0,0.0,3
user7757,6.0,12.0,2.0,0.0,0.0,0
user7758,6.0,13.0,2.0,0.0,0.0,1
user7759,7.0,13.0,3.0,0.0,0.0,1
user7760,6.0,16.0,3.0,0.0,0.0,2
user7761,9.0,18.0,3.0,0.0,0.0,3
user7762,9.0,15.0,1.0,0.0,0.0,1
user7763,6.0,16.0,1.0,0.0,0.0,1
user7764,10.0,19.0,1.0,0.0,0.0,0
user7765,9.0,15.0,2.0,0.0,1.0,1
user7766,10.0,18.0,3.0,0.0,1.0,2
user7767,7.0,16.0,3.0,0.0,1.0,2
user7768,6.0,12.0,2.0,0.0,0.0,2
user7769,7.0,17.0,1.0,0.0,0.0,1
user7770,8.0,16.0,2.0,0.0,1.0,1
user7771,7.0,13.0,3.0,0.0,0.0,3
user7772,10.0,16.0,1.0,0.0,0.0,1
user7773,9.0,18.0,2.0,0.0,0.0,1
user7774,10.0,17.0,3.0,0.0,0.0,2
user7775,7.0,15.0,3.0,0.0,0.0,1
user7776,9.0,19.0,1.0,0.0,1.0,0
user7777,8.0,14.0,2.0,0.0,0.0,2
user7778,6.0,13.0,1.0,0.0,0.0,1
user7779,6.0,15.0,3.0,0.0,0.0,3
user7780,7.0,15.0,3.0,0.0,0.0,3
user7781,8.0,18.0,1.0,0.0,0.0,1
user7782,9.0,15.0,3.0,0.0,0.0,3
user7783,8.0,14.0,3.0,0.0,0.0,3
user7784,9.0,18.0,2.0,0.0,0.0,1
user7785,9.0,15.0,2.0,0.0,0.0,1
user7786,6.0,15.0,3.0,0.0,0.0,1
user7787,8.0,14.0,2.0,0.0,0.0,2
user7788,6.0,13.0,1.0,0.0,0.0,1
user7789,8.0,17.0,3.0,0.0,0.0,1
user7790,10.0,16.0,1.0,0.0,0.0,0
user7791,9.0,19.0,3.0,0.0,0.0,1
user7792,8.0,18.0,1.0,0.0,0.0,1
user7793,9.0,19.0,1.0,0.0,0.0,1
user7794,10.0,18.0,3.0,0.0,0.0,1
user7795,10.0,17.0,3.0,0.0,0.0,3
user7796,9.0,19.0,3.0,0.0,0.0,2
user7797,7.0,17.0,1.0,0.0,0.0,1
user7798,7.0,17.0,1.0,0.0,0.0,0
user7799,10.0,20.0,2.0,0.0,0.0,1
user7800,9.0,18.0,3.0,0.0,0.0,2
user7801,10.0,16.0,2.0,0.0,0.0,1
user7802,10.0,20.0,1.0,0.0,0.0,0
user7803,9.0,19.0,1.0,0.0,0.0,0
user7804,10.0,20.0,3.0,0.0,0.0,1
user7805,6.0,16.0,3.0,0.0,0.0,2
user7806,9.0,19.0,1.0,0.0,0.0,1
user7807,6.0,12.0,3.0,0.0,1.0,3
user7808,8.0,18.0,3.0,0.0,0.0,1
user7809,9.0,17.0,1.0,0.0,0.0,1
user7810,9.0,15.0,3.0,0.0,0.0,0
user7811,10.0,19.0,2.0,0.0,0.0,1
user7812,6.0,16.0,2.0,0.0,0.0,2
user7813,7.0,13.0,1.0,0.0,0.0,1
user7814,6.0,15.0,3.0,0.0,0.0,2
user7815,8.0,18.0,3.0,0.0,0.0,1
user7816,10.0,17.0,2.0,0.0,0.0,1
user7817,9.0,17.0,2.0,0.0,0.0,1
user7818,6.0,12.0,3.0,0.0,0.0,2
user7819,10.0,17.0,3.0,0.0,0.0,2
user7820,6.0,15.0,3.0,0.0,0.0,1
user7821,8.0,18.0,1.0,0.0,0.0,1
user7822,8.0,17.0,1.0,0.0,0.0,1
user7823,9.0,17.0,3.0,0.0,0.0,3
user7824,6.0,13.0,3.0,0.0,0.0,3
user7825,9.0,18.0,3.0,0.0,0.0,3
user7826,10.0,16.0,1.0,0.0,0.0,0
user7827,6.0,16.0,1.0,0.0,0.0,1
user7828,7.0,13.0,2.0,0.0,0.0,2
user7829,10.0,20.0,1.0,0.0,0.0,1
user7830,9.0,18.0,3.0,0.0,0.0,3
user7831,8.0,15.0,1.0,0.0,0.0,1
user7832,7.0,16.0,3.0,0.0,0.0,3
user7833,8.0,18.0,1.0,0.0,0.0,1
user7834,6.0,12.0,2.0,0.0,0.0,2
user7835,8.0,16.0,1.0,0.0,0.0,1
user7836,8.0,15.0,2.0,0.0,0.0,2
user7837,6.0,16.0,3.0,0.0,0.0,1
user7838,8.0,16.0,1.0,0.0,0.0,1
user7839,8.0,14.0,1.0,0.0,0.0,1
user7840,8.0,18.0,1.0,0.0,0.0,1
user7841,7.0,17.0,2.0,0.0,0.0,1
user7842,7.0,15.0,1.0,0.0,0.0,1
user7843,9.0,15.0,2.0,0.0,0.0,1
user7844,10.0,16.0,2.0,0.0,0.0,1
user7845,6.0,15.0,1.0,0.0,0.0,1
user7846,7.0,15.0,2.0,0.0,0.0,1
user7847,9.0,15.0,1.0,0.0,0.0,1
user7848,9.0,16.0,2.0,0.0,0.0,2
user7849,7.0,16.0,2.0,0.0,0.0,0
user7850,7.0,14.0,1.0,0.0,0.0,1
user7851,10.0,18.0,1.0,0.0,0.0,1
user7852,8.0,14.0,1.0,0.0,0.0,0
user7853,6.0,16.0,2.0,0.0,0.0,0
user7854,10.0,17.0,2.0,0.0,0.0,1
user7855,8.0,17.0,1.0,0.0,0.0,1
user7856,7.0,14.0,3.0,0.0,0.0,2
user7857,9.0,18.0,3.0,0.0,0.0,3
user7858,10.0,18.0,2.0,0.0,0.0,1
user7859,6.0,12.0,1.0,0.0,0.0,1
user7860,6.0,14.0,2.0,0.0,0.0,1
user7861,10.0,16.0,2.0,0.0,0.0,2
user7862,6.0,16.0,3.0,0.0,0.0,2
user7863,8.0,18.0,1.0,0.0,1.0,0
user7864,7.0,16.0,1.0,0.0,0.0,0
user7865,6.0,12.0,3.0,0.0,0.0,3
user7866,8.0,17.0,2.0,0.0,1.0,2
user7867,6.0,12.0,3.0,0.0,0.0,2
user7868,8.0,17.0,1.0,0.0,0.0,1
user7869,6.0,16.0,2.0,0.0,0.0,1
user7870,7.0,13.0,2.0,0.0,0.0,2
user7871,6.0,12.0,1.0,0.0,0.0,0
user7872,9.0,17.0,2.0,0.0,0.0,0
user7873,6.0,15.0,2.0,0.0,0.0,2
user7874,8.0,14.0,2.0,0.0,0.0,2
user7875,10.0,18.0,3.0,0.0,0.0,2
user7876,10.0,18.0,1.0,0.0,0.0,0
user7877,8.0,15.0,2.0,0.0,0.0,1
user7878,10.0,19.0,2.0,0.0,0.0,2
user7879,9.0,19.0,1.0,0.0,0.0,1
user7880,10.0,19.0,1.0,0.0,0.0,1
user7881,8.0,18.0,2.0,0.0,0.0,1
user7882,8.0,17.0,2.0,0.0,0.0,1
user7883,6.0,12.0,2.0,0.0,0.0,1
user7884,10.0,20.0,1.0,0.0,1.0,1
user7885,7.0,14.0,1.0,0.0,0.0,1
user7886,8.0,18.0,2.0,0.0,0.0,0
user7887,6.0,12.0,2.0,0.0,0.0,2
user7888,6.0,14.0,3.0,0.0,2.0,3
user7889,6.0,14.0,3.0,0.0,0.0,3
user7890,10.0,20.0,1.0,0.0,0.0,1
user7891,9.0,16.0,1.0,0.0,0.0,1
user7892,6.0,14.0,2.0,0.0,0.0,1
user7893,7.0,15.0,3.0,0.0,0.0,3
user7894,9.0,19.0,2.0,0.0,0.0,1
user7895,7.0,14.0,1.0,0.0,0.0,0
user7896,9.0,15.0,1.0,0.0,0.0,1
user7897,9.0,17.0,1.0,0.0,0.0,0
user7898,10.0,16.0,1.0,0.0,0.0,0
user7899,9.0,16.0,3.0,0.0,0.0,2
user7900,10.0,17.0,2.0,0.0,0.0,1
user7901,8.0,16.0,3.0,0.0,0.0,3
user7902,10.0,17.0,1.0,0.0,0.0,1
user7903,10.0,17.0,1.0,0.0,0.0,1
user7904,8.0,15.0,1.0,0.0,0.0,0
user7905,9.0,17.0,2.0,0.0,0.0,1
user7906,9.0,16.0,1.0,0.0,0.0,1
user7907,10.0,18.0,1.0,0.0,0.0,1
user7908,8.0,17.0,3.0,0.0,0.0,1
user7909,9.0,17.0,1.0,0.0,0.0,0
user7910,6.0,14.0,1.0,0.0,0.0,1
user7911,9.0,17.0,2.0,0.0,0.0,1
user7912,8.0,16.0,1.0,0.0,0.0,1
user7913,9.0,16.0,1.0,0.0,0.0,1
user7914,10.0,16.0,2.0,0.0,0.0,1
user7915,10.0,20.0,3.0,0.0,0.0,1
user7916,8.0,16.0,1.0,0.0,1.0,1
user7917,6.0,15.0,2.0,0.0,0.0,2
user7918,8.0,14.0,3.0,0.0,0.0,2
user7919,10.0,17.0,3.0,0.0,1.0,2
user7920,6.0,12.0,2.0,0.0,0.0,2
user7921,9.0,19.0,2.0,0.0,0.0,2
user7922,9.0,19.0,3.0,0.0,0.0,2
user7923,6.0,14.0,3.0,0.0,0.0,2
user7924,8.0,17.0,2.0,0.0,0.0,2
user7925,9.0,16.0,3.0,0.0,0.0,2
user7926,7.0,13.0,1.0,0.0,0.0,1
user7927,9.0,19.0,1.0,0.0,0.0,1
user7928,8.0,15.0,1.0,0.0,0.0,0
user7929,8.0,16.0,3.0,0.0,0.0,2
user7930,6.0,13.0,1.0,0.0,0.0,0
user7931,6.0,12.0,3.0,0.0,0.0,2
user7932,7.0,16.0,2.0,0.0,0.0,2
user7933,8.0,18.0,2.0,0.0,0.0,1
user7934,8.0,14.0,2.0,0.0,0.0,2
user7935,6.0,15.0,2.0,0.0,0.0,1
user7936,6.0,14.0,3.0,0.0,0.0,2
user7937,6.0,13.0,1.0,0.0,0.0,1
user7938,7.0,15.0,2.0,0.0,0.0,2
user7939,10.0,19.0,1.0,0.0,0.0,0
user7940,10.0,16.0,2.0,0.0,0.0,1
user7941,9.0,15.0,1.0,0.0,0.0,1
user7942,9.0,18.0,3.0,0.0,0.0,2
user7943,7.0,14.0,2.0,0.0,0.0,0
user7944,9.0,19.0,3.0,0.0,2.0,1
user7945,6.0,14.0,2.0,0.0,0.0,1
user7946,10.0,18.0,2.0,0.0,0.0,1
user7947,6.0,13.0,3.0,0.0,2.0,2
user7948,6.0,12.0,3.0,0.0,0.0,3
user7949,9.0,19.0,1.0,0.0,0.0,0
user7950,7.0,13.0,1.0,0.0,0.0,1
user7951,7.0,17.0,3.0,0.0,0.0,2
user7952,6.0,14.0,3.0,0.0,0.0,3
user7953,8.0,14.0,2.0,0.0,0.0,1
user7954,7.0,13.0,3.0,0.0,0.0,2
user7955,10.0,18.0,2.0,0.0,0.0,1
user7956,6.0,16.0,1.0,0.0,0.0,1
user7957,8.0,18.0,3.0,0.0,0.0,0
user7958,6.0,14.0,2.0,0.0,0.0,1
user7959,10.0,17.0,1.0,0.0,2.0,1
user7960,10.0,18.0,3.0,0.0,0.0,1
user7961,7.0,15.0,2.0,0.0,0.0,1
user7962,10.0,17.0,1.0,0.0,0.0,1
user7963,6.0,15.0,1.0,0.0,0.0,0
user7964,6.0,12.0,1.0,0.0,0.0,1
user7965,9.0,19.0,3.0,0.0,0.0,2
user7966,10.0,16.0,1.0,0.0,0.0,0
user7967,9.0,18.0,3.0,0.0,0.0,1
user7968,10.0,16.0,3.0,0.0,0.0,3
user7969,10.0,19.0,3.0,0.0,0.0,2
user7970,9.0,15.0,2.0,0.0,1.0,2
user7971,7.0,17.0,1.0,0.0,0.0,1
user7972,8.0,15.0,2.0,0.0,0.0,2
user7973,7.0,14.0,2.0,0.0,0.0,2
user7974,10.0,18.0,1.0,0.0,0.0,1
user7975,8.0,16.0,2.0,0.0,0.0,2
user7976,7.0,13.0,2.0,0.0,0.0,2
user7977,9.0,18.0,3.0,0.0,0.0,2
user7978,9.0,16.0,2.0,0.0,0.0,1
user7979,8.0,14.0,2.0,0.0,0.0,2
user7980,7.0,15.0,1.0,0.0,0.0,0
user7981,6.0,15.0,1.0,0.0,0.0,0
user7982,7.0,15.0,3.0,0.0,0.0,2
user7983,8.0,17.0,3.0,0.0,0.0,3
user7984,7.0,13.0,1.0,0.0,0.0,1
user7985,9.0,17.0,1.0,0.0,0.0,1
user7986,7.0,13.0,2.0,0.0,1.0,1
user7987,7.0,17.0,3.0,0.0,1.0,0
user7988,7.0,14.0,3.0,0.0,0.0,2
user7989,8.0,14.0,3.0,0.0,0.0,2
user7990,6.0,12.0,1.0,0.0,0.0,1
user7991,10.0,19.0,1.0,0.0,0.0,0
user7992,6.0,13.0,1.0,0.0,0.0,1
user7993,6.0,16.0,1.0,0.0,1.0,1
user7994,10.0,19.0,3.0,0.0,0.0,1
user7995,10.0,17.0,2.0,0.0,0.0,0
user7996,6.0,12.0,1.0,0.0,1.0,0
user7997,6.0,15.0,1.0,0.0,1.0,1
user7998,9.0,16.0,3.0,0.0,0.0,2
user7999,10.0,16.0,3.0,0.0,0.0,3
user8000,8.0,16.0,2.0,0.0,0.0,1
user8001,9.0,19.0,3.0,0.0,1.0,3
user8002,10.0,20.0,2.0,0.0,0.0,1
user8003,9.0,19.0,2.0,0.0,0.0,2
user8004,7.0,14.0,1.0,0.0,1.0,0
user8005,10.0,20.0,3.0,0.0,0.0,2
user8006,9.0,16.0,1.0,0.0,0.0,0
user8007,9.0,16.0,1.0,0.0,0.0,1
user8008,7.0,14.0,1.0,0.0,0.0,1
user8009,6.0,13.0,3.0,0.0,0.0,2
user8010,9.0,17.0,3.0,0.0,0.0,3
user8011,10.0,16.0,1.0,0.0,0.0,1
user8012,8.0,17.0,3.0,0.0,0.0,1
user8013,6.0,16.0,2.0,0.0,0.0,1
user8014,7.0,16.0,1.0,0.0,0.0,1
user8015,6.0,14.0,2.0,0.0,0.0,2
user8016,7.0,17.0,1.0,0.0,0.0,1
user8017,6.0,13.0,3.0,0.0,0.0,3
user8018,9.0,16.0,3.0,0.0,0.0,3
user8019,6.0,16.0,3.0,0.0,0.0,1
user8020,7.0,15.0,1.0,0.0,0.0,1
user8021,10.0,16.0,3.0,0.0,0.0,1
user8022,10.0,19.0,3.0,0.0,0.0,2
user8023,6.0,14.0,1.0,0.0,0.0,0
user8024,10.0,19.0,1.0,0.0,0.0,1
user8025,6.0,12.0,1.0,0.0,1.0,0
user8026,10.0,17.0,3.0,0.0,1.0,2
user8027,10.0,18.0,3.0,0.0,0.0,1
user8028,10.0,16.0,1.0,0.0,0.0,1
user8029,10.0,18.0,3.0,0.0,0.0,3
user8030,10.0,19.0,3.0,0.0,0.0,1
user8031,9.0,15.0,2.0,0.0,0.0,2
user8032,9.0,19.0,3.0,0.0,0.0,1
user8033,6.0,12.0,3.0,0.0,0.0,3
user8034,8.0,15.0,1.0,0.0,0.0,1
user8035,9.0,19.0,1.0,0.0,0.0,1
user8036,7.0,17.0,2.0,0.0,0.0,2
user8037,9.0,16.0,2.0,0.0,0.0,1
user8038,10.0,20.0,2.0,0.0,0.0,2
user8039,9.0,16.0,1.0,0.0,0.0,0
user8040,10.0,18.0,1.0,0.0,0.0,0
user8041,8.0,14.0,1.0,0.0,0.0,1
user8042,6.0,13.0,1.0,0.0,0.0,1
user8043,7.0,16.0,2.0,0.0,0.0,2
user8044,7.0,13.0,3.0,0.0,0.0,2
user8045,7.0,14.0,3.0,0.0,0.0,3
user8046,10.0,20.0,3.0,0.0,0.0,1
user8047,7.0,14.0,2.0,0.0,0.0,2
user8048,7.0,14.0,1.0,0.0,0.0,1
user8049,6.0,12.0,3.0,0.0,0.0,3
user8050,8.0,17.0,2.0,0.0,0.0,1
user8051,8.0,15.0,1.0,0.0,1.0,0
user8052,7.0,17.0,2.0,0.0,0.0,1
user8053,6.0,15.0,2.0,0.0,0.0,1
user8054,8.0,18.0,1.0,0.0,0.0,0
user8055,7.0,13.0,2.0,0.0,1.0,2
user8056,7.0,13.0,3.0,0.0,0.0,2
user8057,7.0,14.0,3.0,0.0,0.0,1
user8058,6.0,13.0,1.0,0.0,0.0,0
user8059,7.0,14.0,3.0,0.0,0.0,3
user8060,7.0,16.0,1.0,0.0,0.0,1
user8061,9.0,16.0,1.0,0.0,1.0,1
user8062,6.0,14.0,2.0,0.0,0.0,2
user8063,7.0,14.0,3.0,0.0,0.0,2
user8064,10.0,19.0,3.0,0.0,0.0,0
user8065,8.0,14.0,2.0,0.0,0.0,2
user8066,9.0,18.0,2.0,0.0,0.0,1
user8067,7.0,13.0,2.0,0.0,0.0,2
user8068,8.0,18.0,3.0,0.0,0.0,1
user8069,7.0,16.0,2.0,0.0,0.0,2
user8070,9.0,17.0,3.0,0.0,0.0,2
user8071,9.0,19.0,2.0,0.0,0.0,2
user8072,6.0,16.0,1.0,0.0,0.0,0
user8073,7.0,13.0,2.0,0.0,1.0,1
user8074,6.0,13.0,3.0,0.0,0.0,1
user8075,10.0,19.0,3.0,0.0,0.0,3
user8076,6.0,14.0,2.0,0.0,0.0,0
user8077,9.0,19.0,3.0,0.0,0.0,2
