user,mean_login_hour,mean_logout_hour,files_per_day,usb_per_day,emails_per_day,out_of_session_access,degree_centrality,betweenness_centrality,keyword_flag,subject_len,sentiment,is_red_team
user7746,10.0,17.0,3.0,0.0,0.0,3,,,,,,0
user7747,10.0,17.0,2.0,0.0,0.0,1,,,,,,0
user7748,10.0,17.0,1.0,0.0,0.0,1,,,,,,0
user7749,10.0,16.0,1.0,0.0,0.0,1,,,,,,0
user7750,7.0,17.0,2.0,0.0,0.0,2,,,,,,0
user7751,9.0,18.0,1.0,0.0,0.0,0,,,,,,0
user7752,7.0,17.0,1.0,0.0,0.0,1,,,,,,0
user7753,7.0,17.0,1.0,0.0,0.0,0,,,,,,0
user7754,10.0,16.0,3.0,0.0,1.0,2,,,0.0,14.0,0.0,0
user7755,10.0,17.0,1.0,0.0,0.0,0,,,,,,0
user7756,7.0,13.0,3.0,0.0,0.0,3,,,,,,0
user7757,6.0,12.0,2.0,0.0,0.0,0,,,,,,0
user7758,6.0,13.0,2.0,0.0,0.0,1,,,,,,0
user7759,7.0,13.0,3.0,0.0,0.0,1,,,,,,0
user7760,6.0,16.0,3.0,0.0,0.0,2,,,,,,0
user7761,9.0,18.0,3.0,0.0,0.0,3,,,,,,0
user7762,9.0,15.0,1.0,0.0,0.0,1,,,,,,0
user7763,6.0,16.0,1.0,0.0,0.0,1,,,,,,0
user7764,10.0,19.0,1.0,0.0,0.0,0,,,,,,0
user7765,9.0,15.0,2.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user7766,10.0,18.0,3.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user7767,7.0,16.0,3.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user7768,6.0,12.0,2.0,0.0,0.0,2,,,,,,0
user7769,7.0,17.0,1.0,0.0,0.0,1,,,,,,0
user7770,8.0,16.0,2.0,0.0,1.0,1,,,0.0,14.0,0.0,0
user7771,7.0,13.0,3.0,0.0,0.0,3,,,,,,0
user7772,10.0,16.0,1.0,0.0,0.0,1,,,,,,0
user7773,9.0,18.0,2.0,0.0,0.0,1,,,,,,0
user7774,10.0,17.0,3.0,0.0,0.0,2,,,,,,0
user7775,7.0,15.0,3.0,0.0,0.0,1,,,,,,0
user7776,9.0,19.0,1.0,0.0,1.0,0,,,0.0,7.0,0.0,0
user7777,8.0,14.0,2.0,0.0,0.0,2,,,,,,0
user7778,6.0,13.0,1.0,0.0,0.0,1,,,,,,0
user7779,6.0,15.0,3.0,0.0,0.0,3,,,,,,0
user7780,7.0,15.0,3.0,0.0,0.0,3,,,,,,0
user7781,8.0,18.0,1.0,0.0,0.0,1,,,,,,0
user7782,9.0,15.0,3.0,0.0,0.0,3,,,,,,0
user7783,8.0,14.0,3.0,0.0,0.0,3,,,,,,0
user7784,9.0,18.0,2.0,0.0,0.0,1,,,,,,0
user7785,9.0,15.0,2.0,0.0,0.0,1,,,,,,0
user7786,6.0,15.0,3.0,0.0,0.0,1,,,,,,0
user7787,8.0,14.0,2.0,0.0,0.0,2,,,,,,0
user7788,6.0,13.0,1.0,0.0,0.0,1,,,,,,0
user7789,8.0,17.0,3.0,0.0,0.0,1,,,,,,0
user7790,10.0,16.0,1.0,0.0,0.0,0,,,,,,0
user7791,9.0,19.0,3.0,0.0,0.0,1,,,,,,0
user7792,8.0,18.0,1.0,0.0,0.0,1,,,,,,0
user7793,9.0,19.0,1.0,0.0,0.0,1,,,,,,0
user7794,10.0,18.0,3.0,0.0,0.0,1,,,,,,0
user7795,10.0,17.0,3.0,0.0,0.0,3,,,,,,0
user7796,9.0,19.0,3.0,0.0,0.0,2,,,,,,0
user7797,7.0,17.0,1.0,0.0,0.0,1,,,,,,0
user7798,7.0,17.0,1.0,0.0,0.0,0,,,,,,0
user7799,10.0,20.0,2.0,0.0,0.0,1,,,,,,0
user7800,9.0,18.0,3.0,0.0,0.0,2,,,,,,0
user7801,10.0,16.0,2.0,0.0,0.0,1,,,,,,0
user7802,10.0,20.0,1.0,0.0,0.0,0,,,,,,0
user7803,9.0,19.0,1.0,0.0,0.0,0,,,,,,0
user7804,10.0,20.0,3.0,0.0,0.0,1,,,,,,0
user7805,6.0,16.0,3.0,0.0,0.0,2,,,,,,0
user7806,9.0,19.0,1.0,0.0,0.0,1,,,,,,0
user7807,6.0,12.0,3.0,0.0,1.0,3,,,0.0,7.0,0.0,0
user7808,8.0,18.0,3.0,0.0,0.0,1,,,,,,0
user7809,9.0,17.0,1.0,0.0,0.0,1,,,,,,0
user7810,9.0,15.0,3.0,0.0,0.0,0,,,,,,0
user7811,10.0,19.0,2.0,0.0,0.0,1,,,,,,0
user7812,6.0,16.0,2.0,0.0,0.0,2,,,,,,0
user7813,7.0,13.0,1.0,0.0,0.0,1,,,,,,0
user7814,6.0,15.0,3.0,0.0,0.0,2,,,,,,0
user7815,8.0,18.0,3.0,0.0,0.0,1,,,,,,0
user7816,10.0,17.0,2.0,0.0,0.0,1,,,,,,0
user7817,9.0,17.0,2.0,0.0,0.0,1,,,,,,0
user7818,6.0,12.0,3.0,0.0,0.0,2,,,,,,0
user7819,10.0,17.0,3.0,0.0,0.0,2,,,,,,0
user7820,6.0,15.0,3.0,0.0,0.0,1,,,,,,0
user7821,8.0,18.0,1.0,0.0,0.0,1,,,,,,0
user7822,8.0,17.0,1.0,0.0,0.0,1,,,,,,0
user7823,9.0,17.0,3.0,0.0,0.0,3,,,,,,0
user7824,6.0,13.0,3.0,0.0,0.0,3,,,,,,0
user7825,9.0,18.0,3.0,0.0,0.0,3,,,,,,0
user7826,10.0,16.0,1.0,0.0,0.0,0,,,,,,0
user7827,6.0,16.0,1.0,0.0,0.0,1,,,,,,0
user7828,7.0,13.0,2.0,0.0,0.0,2,,,,,,0
user7829,10.0,20.0,1.0,0.0,0.0,1,,,,,,0
user7830,9.0,18.0,3.0,0.0,0.0,3,,,,,,0
user7831,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user7832,7.0,16.0,3.0,0.0,0.0,3,,,,,,0
user7833,8.0,18.0,1.0,0.0,0.0,1,,,,,,0
user7834,6.0,12.0,2.0,0.0,0.0,2,,,,,,0
user7835,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user7836,8.0,15.0,2.0,0.0,0.0,2,,,,,,0
user7837,6.0,16.0,3.0,0.0,0.0,1,,,,,,0
user7838,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user7839,8.0,14.0,1.0,0.0,0.0,1,,,,,,0
user7840,8.0,18.0,1.0,0.0,0.0,1,,,,,,0
user7841,7.0,17.0,2.0,0.0,0.0,1,,,,,,0
user7842,7.0,15.0,1.0,0.0,0.0,1,,,,,,0
user7843,9.0,15.0,2.0,0.0,0.0,1,,,,,,0
user7844,10.0,16.0,2.0,0.0,0.0,1,,,,,,0
user7845,6.0,15.0,1.0,0.0,0.0,1,,,,,,0
user7846,7.0,15.0,2.0,0.0,0.0,1,,,,,,0
user7847,9.0,15.0,1.0,0.0,0.0,1,,,,,,0
user7848,9.0,16.0,2.0,0.0,0.0,2,,,,,,0
user7849,7.0,16.0,2.0,0.0,0.0,0,,,,,,0
user7850,7.0,14.0,1.0,0.0,0.0,1,,,,,,0
user7851,10.0,18.0,1.0,0.0,0.0,1,,,,,,0
user7852,8.0,14.0,1.0,0.0,0.0,0,,,,,,0
user7853,6.0,16.0,2.0,0.0,0.0,0,,,,,,0
user7854,10.0,17.0,2.0,0.0,0.0,1,,,,,,0
user7855,8.0,17.0,1.0,0.0,0.0,1,,,,,,0
user7856,7.0,14.0,3.0,0.0,0.0,2,,,,,,0
user7857,9.0,18.0,3.0,0.0,0.0,3,,,,,,0
user7858,10.0,18.0,2.0,0.0,0.0,1,,,,,,0
user7859,6.0,12.0,1.0,0.0,0.0,1,,,,,,0
user7860,6.0,14.0,2.0,0.0,0.0,1,,,,,,0
user7861,10.0,16.0,2.0,0.0,0.0,2,,,,,,0
user7862,6.0,16.0,3.0,0.0,0.0,2,,,,,,0
user7863,8.0,18.0,1.0,0.0,1.0,0,,,0.0,14.0,0.0,0
user7864,7.0,16.0,1.0,0.0,0.0,0,,,,,,0
user7865,6.0,12.0,3.0,0.0,0.0,3,,,,,,0
user7866,8.0,17.0,2.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user7867,6.0,12.0,3.0,0.0,0.0,2,,,,,,0
user7868,8.0,17.0,1.0,0.0,0.0,1,,,,,,0
user7869,6.0,16.0,2.0,0.0,0.0,1,,,,,,0
user7870,7.0,13.0,2.0,0.0,0.0,2,,,,,,0
user7871,6.0,12.0,1.0,0.0,0.0,0,,,,,,0
user7872,9.0,17.0,2.0,0.0,0.0,0,,,,,,0
user7873,6.0,15.0,2.0,0.0,0.0,2,,,,,,0
user7874,8.0,14.0,2.0,0.0,0.0,2,,,,,,0
user7875,10.0,18.0,3.0,0.0,0.0,2,,,,,,0
user7876,10.0,18.0,1.0,0.0,0.0,0,,,,,,0
user7877,8.0,15.0,2.0,0.0,0.0,1,,,,,,0
user7878,10.0,19.0,2.0,0.0,0.0,2,,,,,,0
user7879,9.0,19.0,1.0,0.0,0.0,1,,,,,,0
user7880,10.0,19.0,1.0,0.0,0.0,1,,,,,,0
user7881,8.0,18.0,2.0,0.0,0.0,1,,,,,,0
user7882,8.0,17.0,2.0,0.0,0.0,1,,,,,,0
user7883,6.0,12.0,2.0,0.0,0.0,1,,,,,,0
user7884,10.0,20.0,1.0,0.0,1.0,1,,,0.0,14.0,0.0,0
user7885,7.0,14.0,1.0,0.0,0.0,1,,,,,,0
user7886,8.0,18.0,2.0,0.0,0.0,0,,,,,,0
user7887,6.0,12.0,2.0,0.0,0.0,2,,,,,,0
user7888,6.0,14.0,3.0,0.0,2.0,3,,,0.0,7.0,0.0,0
user7889,6.0,14.0,3.0,0.0,0.0,3,,,,,,0
user7890,10.0,20.0,1.0,0.0,0.0,1,,,,,,0
user7891,9.0,16.0,1.0,0.0,0.0,1,,,,,,0
user7892,6.0,14.0,2.0,0.0,0.0,1,,,,,,0
user7893,7.0,15.0,3.0,0.0,0.0,3,,,,,,0
user7894,9.0,19.0,2.0,0.0,0.0,1,,,,,,0
user7895,7.0,14.0,1.0,0.0,0.0,0,,,,,,0
user7896,9.0,15.0,1.0,0.0,0.0,1,,,,,,0
user7897,9.0,17.0,1.0,0.0,0.0,0,,,,,,0
user7898,10.0,16.0,1.0,0.0,0.0,0,,,,,,0
user7899,9.0,16.0,3.0,0.0,0.0,2,,,,,,0
user7900,10.0,17.0,2.0,0.0,0.0,1,,,,,,0
user7901,8.0,16.0,3.0,0.0,0.0,3,,,,,,0
user7902,10.0,17.0,1.0,0.0,0.0,1,,,,,,0
user7903,10.0,17.0,1.0,0.0,0.0,1,,,,,,0
user7904,8.0,15.0,1.0,0.0,0.0,0,,,,,,0
user7905,9.0,17.0,2.0,0.0,0.0,1,,,,,,0
user7906,9.0,16.0,1.0,0.0,0.0,1,,,,,,0
user7907,10.0,18.0,1.0,0.0,0.0,1,,,,,,0
user7908,8.0,17.0,3.0,0.0,0.0,1,,,,,,0
user7909,9.0,17.0,1.0,0.0,0.0,0,,,,,,0
user7910,6.0,14.0,1.0,0.0,0.0,1,,,,,,0
user7911,9.0,17.0,2.0,0.0,0.0,1,,,,,,0
user7912,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user7913,9.0,16.0,1.0,0.0,0.0,1,,,,,,0
user7914,10.0,16.0,2.0,0.0,0.0,1,,,,,,0
user7915,10.0,20.0,3.0,0.0,0.0,1,,,,,,0
user7916,8.0,16.0,1.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user7917,6.0,15.0,2.0,0.0,0.0,2,,,,,,0
user7918,8.0,14.0,3.0,0.0,0.0,2,,,,,,0
user7919,10.0,17.0,3.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user7920,6.0,12.0,2.0,0.0,0.0,2,,,,,,0
user7921,9.0,19.0,2.0,0.0,0.0,2,,,,,,0
user7922,9.0,19.0,3.0,0.0,0.0,2,,,,,,0
user7923,6.0,14.0,3.0,0.0,0.0,2,,,,,,0
user7924,8.0,17.0,2.0,0.0,0.0,2,,,,,,0
user7925,9.0,16.0,3.0,0.0,0.0,2,,,,,,0
user7926,7.0,13.0,1.0,0.0,0.0,1,,,,,,0
user7927,9.0,19.0,1.0,0.0,0.0,1,,,,,,0
user7928,8.0,15.0,1.0,0.0,0.0,0,,,,,,0
user7929,8.0,16.0,3.0,0.0,0.0,2,,,,,,0
user7930,6.0,13.0,1.0,0.0,0.0,0,,,,,,0
user7931,6.0,12.0,3.0,0.0,0.0,2,,,,,,0
user7932,7.0,16.0,2.0,0.0,0.0,2,,,,,,0
user7933,8.0,18.0,2.0,0.0,0.0,1,,,,,,0
user7934,8.0,14.0,2.0,0.0,0.0,2,,,,,,0
user7935,6.0,15.0,2.0,0.0,0.0,1,,,,,,0
user7936,6.0,14.0,3.0,0.0,0.0,2,,,,,,0
user7937,6.0,13.0,1.0,0.0,0.0,1,,,,,,0
user7938,7.0,15.0,2.0,0.0,0.0,2,,,,,,0
user7939,10.0,19.0,1.0,0.0,0.0,0,,,,,,0
user7940,10.0,16.0,2.0,0.0,0.0,1,,,,,,0
user7941,9.0,15.0,1.0,0.0,0.0,1,,,,,,0
user7942,9.0,18.0,3.0,0.0,0.0,2,,,,,,0
user7943,7.0,14.0,2.0,0.0,0.0,0,,,,,,0
user7944,9.0,19.0,3.0,0.0,2.0,1,,,0.0,14.0,0.0,0
user7945,6.0,14.0,2.0,0.0,0.0,1,,,,,,0
user7946,10.0,18.0,2.0,0.0,0.0,1,,,,,,0
user7947,6.0,13.0,3.0,0.0,2.0,2,,,0.5,10.5,0.0,0
user7948,6.0,12.0,3.0,0.0,0.0,3,,,,,,0
user7949,9.0,19.0,1.0,0.0,0.0,0,,,,,,0
user7950,7.0,13.0,1.0,0.0,0.0,1,,,,,,0
user7951,7.0,17.0,3.0,0.0,0.0,2,,,,,,0
user7952,6.0,14.0,3.0,0.0,0.0,3,,,,,,0
user7953,8.0,14.0,2.0,0.0,0.0,1,,,,,,0
user7954,7.0,13.0,3.0,0.0,0.0,2,,,,,,0
user7955,10.0,18.0,2.0,0.0,0.0,1,,,,,,0
user7956,6.0,16.0,1.0,0.0,0.0,1,,,,,,0
user7957,8.0,18.0,3.0,0.0,0.0,0,,,,,,0
user7958,6.0,14.0,2.0,0.0,0.0,1,,,,,,0
user7959,10.0,17.0,1.0,0.0,2.0,1,,,0.5,10.5,0.0,0
user7960,10.0,18.0,3.0,0.0,0.0,1,,,,,,0
user7961,7.0,15.0,2.0,0.0,0.0,1,,,,,,0
user7962,10.0,17.0,1.0,0.0,0.0,1,,,,,,0
user7963,6.0,15.0,1.0,0.0,0.0,0,,,,,,0
user7964,6.0,12.0,1.0,0.0,0.0,1,,,,,,0
user7965,9.0,19.0,3.0,0.0,0.0,2,,,,,,0
user7966,10.0,16.0,1.0,0.0,0.0,0,,,,,,0
user7967,9.0,18.0,3.0,0.0,0.0,1,,,,,,0
user7968,10.0,16.0,3.0,0.0,0.0,3,,,,,,0
user7969,10.0,19.0,3.0,0.0,0.0,2,,,,,,0
user7970,9.0,15.0,2.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user7971,7.0,17.0,1.0,0.0,0.0,1,,,,,,0
user7972,8.0,15.0,2.0,0.0,0.0,2,,,,,,0
user7973,7.0,14.0,2.0,0.0,0.0,2,,,,,,0
user7974,10.0,18.0,1.0,0.0,0.0,1,,,,,,0
user7975,8.0,16.0,2.0,0.0,0.0,2,,,,,,0
user7976,7.0,13.0,2.0,0.0,0.0,2,,,,,,0
user7977,9.0,18.0,3.0,0.0,0.0,2,,,,,,0
user7978,9.0,16.0,2.0,0.0,0.0,1,,,,,,0
user7979,8.0,14.0,2.0,0.0,0.0,2,,,,,,0
user7980,7.0,15.0,1.0,0.0,0.0,0,,,,,,0
user7981,6.0,15.0,1.0,0.0,0.0,0,,,,,,0
user7982,7.0,15.0,3.0,0.0,0.0,2,,,,,,0
user7983,8.0,17.0,3.0,0.0,0.0,3,,,,,,0
user7984,7.0,13.0,1.0,0.0,0.0,1,,,,,,0
user7985,9.0,17.0,1.0,0.0,0.0,1,,,,,,0
user7986,7.0,13.0,2.0,0.0,1.0,1,,,1.0,12.0,0.0,0
user7987,7.0,17.0,3.0,0.0,1.0,0,,,0.0,14.0,0.0,0
user7988,7.0,14.0,3.0,0.0,0.0,2,,,,,,0
user7989,8.0,14.0,3.0,0.0,0.0,2,,,,,,0
user7990,6.0,12.0,1.0,0.0,0.0,1,,,,,,0
user7991,10.0,19.0,1.0,0.0,0.0,0,,,,,,0
user7992,6.0,13.0,1.0,0.0,0.0,1,,,,,,0
user7993,6.0,16.0,1.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user7994,10.0,19.0,3.0,0.0,0.0,1,,,,,,0
user7995,10.0,17.0,2.0,0.0,0.0,0,,,,,,0
user7996,6.0,12.0,1.0,0.0,1.0,0,,,0.0,7.0,0.0,0
user7997,6.0,15.0,1.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user7998,9.0,16.0,3.0,0.0,0.0,2,,,,,,0
user7999,10.0,16.0,3.0,0.0,0.0,3,,,,,,0
user8000,8.0,16.0,2.0,0.0,0.0,1,,,,,,0
user8001,9.0,19.0,3.0,0.0,1.0,3,,,0.0,7.0,0.0,0
user8002,10.0,20.0,2.0,0.0,0.0,1,,,,,,0
user8003,9.0,19.0,2.0,0.0,0.0,2,,,,,,0
user8004,7.0,14.0,1.0,0.0,1.0,0,,,0.0,7.0,0.0,0
user8005,10.0,20.0,3.0,0.0,0.0,2,,,,,,0
user8006,9.0,16.0,1.0,0.0,0.0,0,,,,,,0
user8007,9.0,16.0,1.0,0.0,0.0,1,,,,,,0
user8008,7.0,14.0,1.0,0.0,0.0,1,,,,,,0
user8009,6.0,13.0,3.0,0.0,0.0,2,,,,,,0
user8010,9.0,17.0,3.0,0.0,0.0,3,,,,,,0
user8011,10.0,16.0,1.0,0.0,0.0,1,,,,,,0
user8012,8.0,17.0,3.0,0.0,0.0,1,,,,,,0
user8013,6.0,16.0,2.0,0.0,0.0,1,,,,,,0
user8014,7.0,16.0,1.0,0.0,0.0,1,,,,,,0
user8015,6.0,14.0,2.0,0.0,0.0,2,,,,,,0
user8016,7.0,17.0,1.0,0.0,0.0,1,,,,,,0
user8017,6.0,13.0,3.0,0.0,0.0,3,,,,,,0
user8018,9.0,16.0,3.0,0.0,0.0,3,,,,,,0
user8019,6.0,16.0,3.0,0.0,0.0,1,,,,,,0
user8020,7.0,15.0,1.0,0.0,0.0,1,,,,,,0
user8021,10.0,16.0,3.0,0.0,0.0,1,,,,,,0
user8022,10.0,19.0,3.0,0.0,0.0,2,,,,,,0
user8023,6.0,14.0,1.0,0.0,0.0,0,,,,,,0
user8024,10.0,19.0,1.0,0.0,0.0,1,,,,,,0
user8025,6.0,12.0,1.0,0.0,1.0,0,,,0.0,14.0,0.0,0
user8026,10.0,17.0,3.0,0.0,1.0,2,,,1.0,12.0,0.0,0
user8027,10.0,18.0,3.0,0.0,0.0,1,,,,,,0
user8028,10.0,16.0,1.0,0.0,0.0,1,,,,,,0
user8029,10.0,18.0,3.0,0.0,0.0,3,,,,,,0
user8030,10.0,19.0,3.0,0.0,0.0,1,,,,,,0
user8031,9.0,15.0,2.0,0.0,0.0,2,,,,,,0
user8032,9.0,19.0,3.0,0.0,0.0,1,,,,,,0
user8033,6.0,12.0,3.0,0.0,0.0,3,,,,,,0
user8034,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user8035,9.0,19.0,1.0,0.0,0.0,1,,,,,,0
user8036,7.0,17.0,2.0,0.0,0.0,2,,,,,,0
user8037,9.0,16.0,2.0,0.0,0.0,1,,,,,,0
user8038,10.0,20.0,2.0,0.0,0.0,2,,,,,,0
user8039,9.0,16.0,1.0,0.0,0.0,0,,,,,,0
user8040,10.0,18.0,1.0,0.0,0.0,0,,,,,,0
user8041,8.0,14.0,1.0,0.0,0.0,1,,,,,,0
user8042,6.0,13.0,1.0,0.0,0.0,1,,,,,,0
user8043,7.0,16.0,2.0,0.0,0.0,2,,,,,,0
user8044,7.0,13.0,3.0,0.0,0.0,2,,,,,,0
user8045,7.0,14.0,3.0,0.0,0.0,3,,,,,,0
user8046,10.0,20.0,3.0,0.0,0.0,1,,,,,,0
user8047,7.0,14.0,2.0,0.0,0.0,2,,,,,,0
user8048,7.0,14.0,1.0,0.0,0.0,1,,,,,,0
user8049,6.0,12.0,3.0,0.0,0.0,3,,,,,,0
user8050,8.0,17.0,2.0,0.0,0.0,1,,,,,,0
user8051,8.0,15.0,1.0,0.0,1.0,0,,,1.0,12.0,0.0,0
user8052,7.0,17.0,2.0,0.0,0.0,1,,,,,,0
user8053,6.0,15.0,2.0,0.0,0.0,1,,,,,,0
user8054,8.0,18.0,1.0,0.0,0.0,0,,,,,,0
user8055,7.0,13.0,2.0,0.0,1.0,2,,,1.0,7.0,0.0,0
user8056,7.0,13.0,3.0,0.0,0.0,2,,,,,,0
user8057,7.0,14.0,3.0,0.0,0.0,1,,,,,,0
user8058,6.0,13.0,1.0,0.0,0.0,0,,,,,,0
user8059,7.0,14.0,3.0,0.0,0.0,3,,,,,,0
user8060,7.0,16.0,1.0,0.0,0.0,1,,,,,,0
user8061,9.0,16.0,1.0,0.0,1.0,1,,,1.0,7.0,0.0,0
user8062,6.0,14.0,2.0,0.0,0.0,2,,,,,,0
user8063,7.0,14.0,3.0,0.0,0.0,2,,,,,,0
user8064,10.0,19.0,3.0,0.0,0.0,0,,,,,,0
user8065,8.0,14.0,2.0,0.0,0.0,2,,,,,,0
user8066,9.0,18.0,2.0,0.0,0.0,1,,,,,,0
user8067,7.0,13.0,2.0,0.0,0.0,2,,,,,,0
user8068,8.0,18.0,3.0,0.0,0.0,1,,,,,,0
user8069,7.0,16.0,2.0,0.0,0.0,2,,,,,,0
user8070,9.0,17.0,3.0,0.0,0.0,2,,,,,,0
user8071,9.0,19.0,2.0,0.0,0.0,2,,,,,,0
user8072,6.0,16.0,1.0,0.0,0.0,0,,,,,,0
user8073,7.0,13.0,2.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user8074,6.0,13.0,3.0,0.0,0.0,1,,,,,,0
user8075,10.0,19.0,3.0,0.0,0.0,3,,,,,,0
user8076,6.0,14.0,2.0,0.0,0.0,0,,,,,,0
user8077,9.0,19.0,3.0,0.0,0.0,2,,,,,,0
user8078,6.0,13.0,1.0,0.0,1.0,1,,,1.0,12.0,0.0,0
user8079,10.0,20.0,3.0,0.0,0.0,0,,,,,,0
user8080,7.0,13.0,1.0,0.0,0.0,0,,,,,,0
user8081,8.0,18.0,2.0,0.0,0.0,1,,,,,,0
user8082,8.0,18.0,1.0,0.0,0.0,1,,,,,,0
user8083,9.0,16.0,1.0,0.0,0.0,0,,,,,,0
user8084,7.0,13.0,3.0,0.0,0.0,1,,,,,,0
user8085,7.0,16.0,1.0,0.0,0.0,0,,,,,,0
user8086,9.0,19.0,2.0,0.0,0.0,1,,,,,,0
user8087,6.0,15.0,2.0,0.0,0.0,2,,,,,,0
user8088,10.0,18.0,1.0,0.0,0.0,0,,,,,,0
user8089,9.0,18.0,1.0,0.0,0.0,0,,,,,,0
user8090,9.0,15.0,3.0,0.0,0.0,3,,,,,,0
user8091,9.0,18.0,2.0,0.0,0.0,0,,,,,,0
user8092,7.0,17.0,1.0,0.0,0.0,1,,,,,,0
user8093,10.0,19.0,2.0,0.0,0.0,1,,,,,,0
user8094,8.0,14.0,3.0,0.0,0.0,2,,,,,,0
user8095,8.0,16.0,2.0,0.0,0.0,1,,,,,,0
user8096,8.0,14.0,2.0,0.0,0.0,1,,,,,,0
user8097,9.0,18.0,1.0,0.0,0.0,1,,,,,,0
user8098,7.0,15.0,1.0,0.0,0.0,1,,,,,,0
user8099,10.0,17.0,3.0,0.0,0.0,1,,,,,,0
user8100,7.0,16.0,1.0,0.0,0.0,1,,,,,,0
user8101,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user8102,10.0,17.0,2.0,0.0,0.0,1,,,,,,0
user8103,9.0,16.0,1.0,0.0,0.0,1,,,,,,0
user8104,7.0,14.0,2.0,0.0,0.0,2,,,,,,0
user8105,9.0,15.0,3.0,0.0,0.0,3,,,,,,0
user8106,6.0,13.0,2.0,0.0,0.0,1,,,,,,0
user8107,8.0,17.0,2.0,0.0,0.0,2,,,,,,0
user8108,7.0,15.0,1.0,0.0,0.0,0,,,,,,0
user8109,10.0,18.0,2.0,0.0,0.0,1,,,,,,0
user8110,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user8111,6.0,16.0,3.0,0.0,0.0,3,,,,,,0
user8112,10.0,16.0,3.0,0.0,0.0,2,,,,,,0
user8113,10.0,19.0,1.0,0.0,0.0,1,,,,,,0
user8114,10.0,20.0,3.0,0.0,0.0,2,,,,,,0
user8115,6.0,16.0,3.0,0.0,0.0,1,,,,,,0
user8116,9.0,16.0,1.0,0.0,0.0,0,,,,,,0
user8117,8.0,14.0,3.0,0.0,0.0,1,,,,,,0
user8118,10.0,19.0,3.0,0.0,0.0,2,,,,,,0
user8119,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user8120,10.0,17.0,2.0,0.0,0.0,1,,,,,,0
user8121,7.0,15.0,3.0,0.0,0.0,1,,,,,,0
user8122,9.0,17.0,2.0,0.0,0.0,0,,,,,,0
user8123,6.0,16.0,2.0,0.0,0.0,0,,,,,,0
user8124,7.0,14.0,1.0,0.0,1.0,0,,,0.0,14.0,0.0,0
user8125,8.0,14.0,1.0,0.0,0.0,0,,,,,,0
user8126,7.0,13.0,2.0,0.0,0.0,0,,,,,,0
user8127,8.0,18.0,3.0,0.0,0.0,2,,,,,,0
user8128,9.0,15.0,1.0,0.0,0.0,1,,,,,,0
user8129,8.0,16.0,3.0,0.0,1.0,3,,,1.0,7.0,0.0,0
user8130,8.0,17.0,2.0,0.0,0.0,2,,,,,,0
user8131,9.0,19.0,1.0,0.0,0.0,0,,,,,,0
user8132,8.0,16.0,3.0,0.0,1.0,2,,,1.0,12.0,0.0,0
user8133,9.0,19.0,2.0,0.0,0.0,1,,,,,,0
user8134,8.0,16.0,3.0,0.0,0.0,3,,,,,,0
user8135,7.0,14.0,1.0,0.0,0.0,0,,,,,,0
user8136,9.0,19.0,1.0,0.0,0.0,0,,,,,,0
user8137,9.0,17.0,2.0,0.0,0.0,2,,,,,,0
user8138,9.0,19.0,3.0,0.0,0.0,1,,,,,,0
user8139,10.0,16.0,2.0,0.0,0.0,2,,,,,,0
user8140,9.0,17.0,1.0,0.0,0.0,1,,,,,,0
user8141,7.0,14.0,1.0,0.0,0.0,1,,,,,,0
user8142,8.0,16.0,2.0,0.0,0.0,0,,,,,,0
user8143,6.0,12.0,2.0,0.0,0.0,2,,,,,,0
user8144,10.0,20.0,2.0,0.0,0.0,1,,,,,,0
user8145,8.0,14.0,3.0,0.0,0.0,1,,,,,,0
user8146,8.0,17.0,3.0,0.0,0.0,1,,,,,,0
user8147,10.0,18.0,1.0,0.0,0.0,1,,,,,,0
user8148,8.0,17.0,1.0,0.0,0.0,1,,,,,,0
user8149,9.0,18.0,1.0,0.0,0.0,1,,,,,,0
user8150,7.0,14.0,2.0,0.0,0.0,2,,,,,,0
user8151,6.0,14.0,2.0,0.0,0.0,2,,,,,,0
user8152,7.0,15.0,1.0,0.0,0.0,1,,,,,,0
user8153,10.0,18.0,2.0,0.0,0.0,2,,,,,,0
user8154,7.0,13.0,2.0,0.0,0.0,2,,,,,,0
user8155,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user8156,10.0,17.0,3.0,0.0,0.0,1,,,,,,0
user8157,7.0,14.0,3.0,0.0,0.0,3,,,,,,0
